blst.wav,blaster.wav
clsh.wav,clash.wav
hum.wav,humm.wav
in.wav,poweroff.wav
lock.wav,lockup.wav
melt.wav,melt.wav
out.wav,poweron.wav
swng.wav,swing.wav
