blst.wav,blast.wav
clsh.wav,clash.wav
swingh.wav,hswing.wav
swingl.wav,lswing.wav
out.wav,pwron.wav
in.wav,pwroff.wav
swng.wav,swing.wav
ccchange.wav,change.wav
ccend.wav,save.wav

